InventoryID,ProductID,StoreID,InventoryDate,StockLevel
2680,145,42,2023-01-14,86
2681,94,3,2023-10-06,99
2682,157,16,2023-03-06,44
2683,71,47,2023-02-18,47
2684,175,39,2023-04-27,36
2685,102,29,2023-08-23,54
2686,194,48,2023-02-26,22
2687,53,22,2023-03-03,31
2688,106,9,2023-10-09,32
2689,142,18,2023-12-31,61
2690,143,21,2023-06-01,13
2691,124,42,2023-03-06,17
2692,46,49,2023-06-27,32
2693,95,3,2023-06-07,59
2694,144,34,2023-08-20,55
2695,143,27,2023-08-12,0
2696,124,42,2023-10-11,14
2697,65,19,2023-02-12,5
2698,79,49,2023-09-16,71
2699,148,2,2023-04-04,7
2700,89,15,2023-07-23,98
2701,199,47,2023-09-19,15
2702,181,22,2023-04-10,100
2703,102,22,2023-03-14,65
2704,189,16,2023-12-15,15
2705,36,14,2023-04-24,4
2706,169,35,2023-01-09,26
2707,31,4,2023-04-12,3
2708,192,43,2023-07-01,94
2709,59,16,2023-09-27,52
2710,115,44,2023-11-04,70
2711,180,45,2023-03-19,29
2712,42,47,2023-10-16,12
2713,26,15,2023-09-29,57
2714,55,39,2023-09-26,51
2715,131,25,2023-01-25,35
2716,103,34,2023-09-30,97
2717,87,21,2023-07-05,11
2718,141,12,2023-10-04,62
2719,158,29,2023-04-28,20
2720,179,41,2023-12-22,54
2721,176,1,2023-09-29,66
2722,181,5,2023-03-27,5
2723,14,32,2023-07-11,69
2724,42,5,2023-03-23,1
2725,100,13,2023-02-21,66
2726,163,4,2023-12-15,12
2727,2,41,2023-03-26,93
2728,24,10,2023-11-22,85
2729,38,14,2023-11-21,46
2730,121,9,2023-11-13,57
2731,154,6,2023-04-26,13
2732,112,12,2023-03-19,18
2733,23,38,2023-10-04,75
2734,17,36,2023-11-09,3
2735,68,14,2023-08-06,92
2736,57,16,2023-04-14,13
2737,95,33,2023-05-23,43
2738,21,6,2023-01-26,90
2739,156,28,2023-07-25,7
2740,10,47,2023-06-01,59
2741,186,30,2023-07-19,10
2742,99,20,2023-09-25,25
2743,103,11,2023-08-04,65
2744,158,47,2023-09-01,5
2745,168,13,2023-08-28,52
2746,134,16,2023-06-14,57
2747,74,28,2023-03-11,13
2748,183,12,2023-06-03,31
2749,153,39,2023-01-01,6
2750,15,16,2023-02-08,59
2751,199,20,2023-05-09,91
2752,45,19,2023-12-29,29
2753,164,37,2023-10-12,42
2754,127,29,2023-12-09,10
2755,113,41,2023-06-09,6
2756,3,13,2023-04-17,36
2757,52,18,2023-11-10,46
2758,169,31,2023-11-01,67
2759,133,6,2023-02-04,35
2760,74,24,2023-01-31,62
2761,50,26,2023-07-30,38
2762,9,25,2023-03-13,25
2763,154,11,2023-03-15,51
2764,131,31,2023-09-04,22
2765,133,29,2023-03-24,14
2766,179,28,2023-05-05,90
2767,60,33,2023-07-20,25
2768,158,40,2023-03-23,3
2769,44,48,2023-11-27,2
2770,173,28,2023-08-03,72
2771,10,49,2023-07-20,55
2772,93,10,2023-10-30,23
2773,62,31,2023-04-10,44
2774,168,2,2023-05-08,68
2775,1,49,2023-06-29,67
2776,41,25,2023-02-06,86
2777,23,28,2023-04-26,45
2778,71,6,2023-05-22,57
2779,200,49,2023-03-13,54
2780,103,20,2023-07-25,90
2781,91,39,2023-03-05,54
2782,172,35,2023-10-27,76
2783,102,10,2023-12-11,32
2784,104,36,2023-03-19,63
2785,151,47,2023-04-16,3
2786,52,12,2023-08-16,26
2787,133,17,2023-03-14,15
2788,4,25,2023-12-11,71
2789,189,30,2023-05-22,0
2790,181,20,2023-06-17,42
2791,18,30,2023-01-06,25
2792,24,19,2023-11-23,85
2793,141,25,2023-03-02,99
2794,73,36,2023-09-24,25
2795,186,39,2023-06-09,77
2796,144,31,2023-09-26,51
2797,150,5,2023-02-22,20
2798,90,22,2023-11-18,56
2799,89,9,2023-11-03,32
2800,71,46,2023-08-30,55
2801,58,31,2023-04-29,50
2802,156,13,2023-12-05,55
2803,50,10,2023-08-13,19
2804,117,13,2023-06-02,10
2805,104,1,2023-03-05,45
2806,148,1,2023-10-05,74
2807,2,33,2023-11-09,8
2808,67,47,2023-08-21,67
2809,45,47,2023-03-20,30
2810,105,24,2023-02-06,17
2811,130,32,2023-06-24,89
2812,28,26,2023-05-20,60
2813,144,27,2023-01-21,2
2814,19,26,2023-07-15,4
2815,129,48,2023-05-11,7
2816,76,24,2023-02-27,34
2817,88,25,2023-11-17,51
2818,30,32,2023-08-27,53
2819,132,20,2023-08-07,54
2820,66,42,2023-10-27,12
2821,138,38,2023-03-28,39
2822,148,5,2023-12-30,42
2823,65,27,2023-12-21,80
2824,178,3,2023-09-07,75
2825,114,8,2023-05-30,3
2826,97,25,2023-04-26,96
2827,145,37,2023-09-25,8
2828,124,11,2023-02-22,14
2829,198,13,2023-02-15,6
2830,63,49,2023-11-05,57
2831,194,28,2023-11-03,75
2832,87,17,2023-07-05,62
2833,199,50,2023-05-04,85
2834,118,49,2023-12-07,59
2835,175,47,2023-09-11,15
2836,118,23,2023-12-26,32
2837,151,33,2023-08-10,4
2838,8,46,2023-08-04,2
2839,124,32,2023-01-30,95
2840,30,41,2023-11-23,83
2841,67,45,2023-02-23,33
2842,18,24,2023-05-24,74
2843,98,45,2023-05-22,30
2844,163,4,2023-05-09,69
2845,57,42,2023-11-24,98
2846,174,25,2023-09-18,70
2847,180,28,2023-06-18,8
2848,59,48,2023-08-03,91
2849,81,16,2023-12-08,72
2850,106,16,2023-05-09,96
2851,91,31,2023-07-02,89
2852,133,3,2023-02-12,90
2853,138,24,2023-01-07,80
2854,3,41,2023-02-21,89
2855,180,46,2023-09-06,34
2856,68,44,2023-05-05,73
2857,64,2,2023-10-27,0
2858,74,45,2023-09-11,40
2859,24,43,2023-04-24,31
2860,103,42,2023-10-30,85
2861,173,10,2023-08-11,90
2862,192,17,2023-12-07,8
2863,88,39,2023-05-17,40
2864,20,30,2023-02-23,100
2865,142,44,2023-12-29,22
2866,46,10,2023-09-07,5
2867,122,17,2023-10-15,32
2868,81,16,2023-11-07,78
2869,91,39,2023-10-17,77
2870,56,38,2023-07-12,64
2871,147,43,2023-11-07,4
2872,69,11,2023-09-23,75
2873,47,1,2023-12-08,38
2874,192,8,2023-07-15,82
2875,175,50,2023-01-22,76
2876,49,6,2023-11-05,63
2877,128,42,2023-02-25,50
2878,189,46,2023-10-30,100
2879,52,25,2023-11-26,77
2880,61,26,2023-02-20,67
2881,189,46,2023-10-22,63
2882,62,38,2023-02-18,81
2883,68,6,2023-03-02,28
2884,53,34,2023-05-03,82
2885,59,13,2023-07-04,8
2886,52,28,2023-10-25,25
2887,64,11,2023-12-11,59
2888,159,28,2023-12-30,75
2889,92,17,2023-11-06,56
2890,40,45,2023-08-04,87
2891,200,20,2023-07-21,15
2892,28,33,2023-01-21,53
2893,31,35,2023-06-27,48
2894,21,43,2023-11-28,77
2895,174,25,2023-08-14,71
2896,170,38,2023-08-24,95
2897,127,20,2023-10-21,37
2898,158,47,2023-09-25,13
2899,2,27,2023-01-20,52
2900,196,49,2023-07-24,48
2901,139,47,2023-11-18,12
2902,11,6,2023-08-10,19
2903,124,7,2023-12-09,27
2904,96,41,2023-01-14,62
2905,159,37,2023-04-21,36
2906,81,50,2023-10-18,6
2907,127,23,2023-04-03,62
2908,148,10,2023-01-13,61
2909,71,18,2023-11-19,73
2910,126,48,2023-06-18,34
2911,47,14,2023-02-20,31
2912,196,48,2023-05-30,29
2913,131,26,2023-07-31,22
2914,72,45,2023-01-15,97
2915,102,20,2023-08-22,41
2916,57,1,2023-05-10,55
2917,193,11,2023-07-03,23
2918,148,32,2023-12-16,26
2919,33,1,2023-06-26,94
2920,14,7,2023-06-30,88
2921,135,5,2023-05-08,65
2922,109,50,2023-05-22,85
2923,123,45,2023-08-17,75
2924,139,27,2023-01-25,76
2925,9,34,2023-06-16,37
2926,129,27,2023-08-23,74
2927,89,42,2023-12-24,72
2928,101,19,2023-11-22,14
2929,176,47,2023-05-15,78
2930,199,28,2023-03-24,57
2931,45,11,2023-04-18,1
2932,118,12,2023-10-13,8
2933,31,24,2023-10-08,91
2934,179,12,2023-11-28,33
2935,133,46,2023-06-14,21
2936,118,9,2023-07-25,55
2937,81,13,2023-06-28,84
2938,177,32,2023-03-30,17
2939,3,12,2023-09-13,3
2940,4,33,2023-02-15,27
2941,173,8,2023-06-20,59
2942,54,29,2023-06-30,6
2943,98,37,2023-11-12,65
2944,149,14,2023-10-03,58
2945,26,12,2023-04-27,69
2946,84,13,2023-06-12,21
2947,93,4,2023-06-06,13
2948,157,48,2023-02-21,11
2949,67,12,2023-02-16,52
2950,48,49,2023-11-24,7
2951,141,13,2023-07-27,20
2952,68,17,2023-06-10,84
2953,61,27,2023-11-15,85
2954,69,29,2023-09-12,84
2955,121,41,2023-11-24,3
2956,157,40,2023-04-06,80
2957,88,7,2023-07-15,84
2958,94,41,2023-04-14,80
2959,48,11,2023-05-16,33
2960,128,6,2023-12-29,12
2961,109,19,2023-09-06,69
2962,54,6,2023-06-29,10
2963,108,25,2023-06-22,30
2964,180,8,2023-08-13,47
2965,193,18,2023-07-05,87
2966,96,5,2023-03-23,89
2967,94,22,2023-03-28,96
2968,103,2,2023-06-15,78
2969,72,38,2023-01-09,73
2970,116,16,2023-02-27,65
2971,47,31,2023-04-08,76
2972,147,32,2023-10-25,64
2973,34,44,2023-06-08,99
2974,148,49,2023-09-17,74
2975,176,7,2023-12-25,57
2976,59,1,2023-11-25,18
2977,26,4,2023-10-14,14
2978,185,18,2023-06-01,10
2979,70,49,2023-10-14,56
2980,61,1,2023-10-03,2
2981,143,43,2023-04-02,93
2982,111,38,2023-07-23,68
2983,98,3,2023-11-13,64
2984,51,7,2023-12-23,80
2985,38,14,2023-02-08,75
2986,190,34,2023-04-12,37
2987,39,1,2023-02-17,84
2988,122,25,2023-02-16,65
2989,3,39,2023-12-31,3
2990,46,34,2023-11-03,9
2991,108,49,2023-12-06,69
2992,128,18,2023-07-27,51
2993,35,32,2023-05-15,33
2994,162,31,2023-03-16,38
2995,133,49,2023-06-24,68
2996,137,22,2023-09-30,17
2997,185,39,2023-07-01,20
2998,81,28,2023-07-23,97
2999,125,22,2023-03-10,15
3000,77,24,2023-07-17,57
3001,65,44,2023-02-23,45
3002,144,22,2023-05-31,66
3003,146,21,2023-11-11,65
3004,13,16,2023-10-19,94
3005,102,24,2023-02-12,29
3006,26,43,2023-06-15,73
3007,177,26,2023-04-26,56
3008,42,25,2023-08-15,64
3009,16,40,2023-01-21,47
3010,56,4,2023-05-06,56
3011,66,23,2023-10-08,1
3012,122,22,2023-03-21,69
3013,162,7,2023-12-08,22
3014,25,1,2023-05-21,7
3015,116,30,2023-01-14,3
3016,191,45,2023-09-11,33
3017,86,26,2023-04-25,69
3018,67,47,2023-12-22,5
3019,93,9,2023-04-23,53
3020,93,2,2023-05-06,60
3021,144,39,2023-04-26,40
3022,143,8,2023-08-14,60
3023,66,34,2023-11-28,85
3024,89,18,2023-04-21,11
3025,6,45,2023-03-16,23
3026,106,49,2023-01-07,24
3027,32,16,2023-06-01,48
3028,90,24,2023-05-05,72
3029,174,29,2023-01-11,10
3030,156,40,2023-11-10,38
3031,51,44,2023-09-05,76
3032,148,43,2023-08-13,51
3033,148,31,2023-08-01,11
3034,167,33,2023-10-12,97
3035,167,27,2023-10-10,82
3036,138,43,2023-10-18,85
3037,45,13,2023-04-09,10
3038,200,1,2023-07-31,20
3039,73,41,2023-04-06,65
3040,91,21,2023-09-23,63
3041,84,2,2023-10-25,86
3042,173,41,2023-07-24,75
3043,131,24,2023-11-18,34
3044,125,3,2023-10-22,21
3045,199,48,2023-07-18,76
3046,189,21,2023-05-14,85
3047,115,44,2023-12-28,54
3048,21,29,2023-07-06,71
3049,98,15,2023-05-15,64
3050,158,39,2023-08-09,19
3051,74,32,2023-07-09,59
3052,119,26,2023-07-06,92
3053,162,48,2023-05-01,96
3054,38,40,2023-06-13,50
3055,43,6,2023-10-04,74
3056,164,23,2023-07-02,85
3057,87,28,2023-02-09,61
3058,108,31,2023-12-21,85
3059,162,43,2023-03-10,81
3060,157,45,2023-06-14,6
3061,147,7,2023-12-26,34
3062,104,47,2023-05-07,5
3063,19,25,2023-10-03,75
3064,21,19,2023-10-24,45
3065,42,39,2023-03-07,29
3066,88,13,2023-02-19,91
3067,59,46,2023-09-17,15
3068,81,10,2023-12-29,33
3069,82,34,2023-09-01,11
3070,168,37,2023-10-02,74
3071,75,46,2023-06-10,54
3072,182,33,2023-02-23,14
3073,69,3,2023-11-06,45
3074,155,9,2023-04-27,54
3075,166,32,2023-06-28,5
3076,102,6,2023-12-26,63
3077,70,20,2023-11-27,70
3078,114,44,2023-10-11,82
3079,200,36,2023-04-25,31
3080,93,30,2023-08-27,22
3081,192,11,2023-05-18,62
3082,151,29,2023-10-22,36
3083,134,8,2023-01-28,86
3084,116,31,2023-08-24,88
3085,106,43,2023-11-13,70
3086,43,35,2023-08-13,71
3087,48,16,2023-09-12,28
3088,6,16,2023-10-30,42
3089,33,14,2023-08-12,92
3090,187,11,2023-02-03,48
3091,61,49,2023-03-29,45
3092,170,43,2023-01-12,13
3093,65,45,2023-10-14,99
3094,191,6,2023-08-18,58
3095,180,7,2023-10-14,74
3096,192,28,2023-11-29,84
3097,21,46,2023-01-30,85
3098,54,2,2023-06-27,82
3099,43,11,2023-09-02,50
3100,102,21,2023-12-28,23
3101,27,25,2023-03-17,37
3102,25,50,2023-02-02,81
3103,17,18,2023-12-16,5
3104,122,15,2023-07-01,77
3105,141,47,2023-02-03,53
3106,14,17,2023-05-22,89
3107,7,43,2023-10-19,81
3108,198,31,2023-05-10,36
3109,102,43,2023-01-15,78
3110,135,8,2023-11-03,48
3111,196,43,2023-09-09,49
3112,22,9,2023-08-09,69
3113,27,35,2023-12-27,31
3114,68,41,2023-03-10,92
3115,159,47,2023-07-22,33
3116,40,32,2023-04-21,78
3117,22,6,2023-12-05,54
3118,168,45,2023-08-20,3
3119,100,22,2023-06-08,34
3120,80,15,2023-10-03,57
3121,59,37,2023-12-23,65
3122,64,50,2023-12-12,39
3123,189,39,2023-06-05,19
3124,73,5,2023-06-19,8
3125,114,42,2023-04-30,56
3126,161,22,2023-10-19,1
3127,33,25,2023-09-18,19
3128,34,46,2023-07-28,71
3129,135,48,2023-03-15,43
3130,44,48,2023-10-04,13
3131,8,47,2023-12-15,49
3132,9,25,2023-10-28,18
3133,170,42,2023-06-11,20
3134,92,42,2023-01-04,45
3135,84,36,2023-11-09,74
3136,122,28,2023-01-28,97
3137,120,15,2023-12-31,31
3138,139,15,2023-07-03,80
3139,70,17,2023-10-28,52
3140,141,8,2023-03-03,35
3141,114,19,2023-02-06,69
3142,35,6,2023-11-11,69
3143,179,8,2023-02-02,16
3144,139,6,2023-09-29,0
3145,46,22,2023-07-31,64
3146,152,48,2023-03-24,73
3147,153,38,2023-04-10,99
3148,117,13,2023-05-08,28
3149,162,48,2023-11-04,34
3150,192,8,2023-04-02,68
3151,163,37,2023-04-03,51
3152,145,24,2023-01-16,68
3153,112,9,2023-11-29,89
3154,135,21,2023-09-11,64
3155,164,25,2023-03-03,29
3156,164,37,2023-06-19,78
3157,137,48,2023-02-15,5
3158,80,1,2023-02-18,55
3159,89,20,2023-07-26,17
3160,124,4,2023-10-21,33
3161,139,38,2023-12-25,50
3162,59,35,2023-12-17,61
3163,23,13,2023-07-18,19
3164,114,25,2023-07-28,96
3165,79,28,2023-07-15,67
3166,94,21,2023-12-23,56
3167,106,50,2023-08-31,77
3168,67,24,2023-03-12,73
3169,40,44,2023-06-25,8
3170,78,9,2023-04-04,54
3171,3,34,2023-02-19,2
3172,1,43,2023-06-09,79
3173,134,39,2023-07-01,8
3174,195,38,2023-04-01,11
3175,35,15,2023-12-29,38
3176,89,7,2023-08-09,9
3177,74,26,2023-05-10,27
3178,121,1,2023-09-13,14
3179,137,35,2023-02-16,75
3180,3,30,2023-04-05,96
3181,177,21,2023-05-14,92
3182,126,10,2023-07-25,31
3183,194,19,2023-04-13,45
3184,123,15,2023-04-27,84
3185,77,32,2023-06-29,96
3186,3,44,2023-11-28,76
3187,197,30,2023-11-21,81
3188,111,10,2023-02-11,20
3189,75,39,2023-06-23,26
3190,153,19,2023-08-20,91
3191,60,10,2023-02-18,52
3192,2,48,2023-09-26,13
3193,141,43,2023-05-12,29
3194,96,45,2023-01-11,27
3195,49,3,2023-11-07,60
3196,106,39,2023-02-01,92
3197,144,21,2023-10-13,52
3198,112,20,2023-01-31,0
3199,102,33,2023-12-16,43
3200,64,45,2023-07-11,23
3201,42,8,2023-02-18,31
3202,184,18,2023-03-28,5
3203,189,46,2023-01-01,32
3204,166,37,2023-09-28,41
3205,100,31,2023-01-07,71
3206,97,41,2023-01-03,65
3207,57,14,2023-06-17,12
3208,68,32,2023-07-16,51
3209,21,19,2023-06-06,42
3210,109,46,2023-01-15,99
3211,161,25,2023-10-18,89
3212,62,4,2023-10-16,2
3213,133,22,2023-07-11,21
3214,196,10,2023-02-05,46
3215,157,46,2023-03-30,35
3216,178,14,2023-04-07,96
3217,176,47,2023-11-22,38
3218,70,15,2023-11-14,63
3219,73,45,2023-09-13,18
3220,167,48,2023-04-04,33
3221,191,4,2023-10-02,15
3222,137,50,2023-04-22,78
3223,69,12,2023-06-26,12
3224,106,32,2023-02-19,54
3225,49,47,2023-12-16,40
3226,18,26,2023-03-21,83
3227,47,20,2023-11-04,4
3228,35,43,2023-07-11,24
3229,75,11,2023-10-21,89
3230,29,2,2023-04-01,37
3231,164,36,2023-08-14,35
3232,117,26,2023-12-28,3
3233,159,22,2023-04-01,100
3234,116,28,2023-09-17,72
3235,70,44,2023-03-18,53
3236,180,31,2023-08-16,51
3237,160,23,2023-01-16,8
3238,126,49,2023-11-15,60
3239,49,26,2023-01-20,96
3240,83,26,2023-10-03,94
3241,5,5,2023-03-03,61
3242,39,34,2023-06-09,95
3243,13,47,2023-05-30,8
3244,137,19,2023-02-25,98
3245,6,19,2023-06-28,66
3246,48,45,2023-12-16,16
3247,27,13,2023-04-03,89
3248,73,45,2023-10-30,33
3249,69,36,2023-09-23,76
3250,33,26,2023-03-27,68
3251,184,7,2023-02-21,73
3252,113,9,2023-09-12,96
3253,187,21,2023-04-09,69
3254,3,49,2023-11-05,80
3255,60,38,2023-03-21,5
3256,24,4,2023-11-10,69
3257,39,46,2023-06-22,69
3258,4,20,2023-08-21,93
3259,127,30,2023-12-04,0
3260,56,42,2023-10-08,51
3261,88,11,2023-07-19,59
3262,108,37,2023-08-18,70
3263,80,9,2023-03-01,18
3264,128,29,2023-12-09,12
3265,96,45,2023-10-11,34
3266,119,31,2023-02-03,10
3267,179,19,2023-06-23,56
3268,9,10,2023-05-07,34
3269,85,14,2023-07-07,52
3270,21,14,2023-03-14,66
3271,193,48,2023-05-03,13
3272,38,13,2023-09-09,100
3273,15,48,2023-04-07,28
3274,69,42,2023-07-26,41
3275,199,1,2023-01-22,79
3276,101,24,2023-07-03,23
3277,19,47,2023-01-31,50
3278,140,37,2023-09-03,80
3279,121,7,2023-12-04,48
3280,47,44,2023-12-29,33
3281,50,10,2023-10-30,69
3282,65,25,2023-02-20,54
3283,98,28,2023-09-24,78
3284,4,44,2023-02-16,84
3285,32,11,2023-12-06,68
3286,197,4,2023-12-02,79
3287,183,7,2023-06-14,31
3288,64,23,2023-09-27,89
3289,99,31,2023-10-16,74
3290,198,12,2023-10-22,50
3291,114,4,2023-12-26,89
3292,64,8,2023-09-30,79
3293,189,33,2023-09-25,70
3294,9,42,2023-07-21,56
3295,51,22,2023-10-07,39
3296,118,38,2023-11-26,64
3297,189,28,2023-04-13,48
3298,198,10,2023-05-25,72
3299,25,41,2023-06-14,39
3300,134,47,2023-03-11,88
3301,171,26,2023-08-18,11
3302,54,16,2023-04-12,41
3303,122,3,2023-05-30,43
3304,100,8,2023-11-17,75
3305,175,16,2023-08-07,33
3306,80,26,2023-07-26,40
3307,83,32,2023-08-11,84
3308,41,20,2023-07-13,6
3309,162,45,2023-02-12,14
3310,187,39,2023-09-09,15
3311,11,12,2023-01-13,78
3312,191,42,2023-09-09,17
3313,141,48,2023-02-23,92
3314,134,25,2023-06-14,76
3315,32,50,2023-10-15,86
3316,65,45,2023-09-05,23
3317,124,43,2023-11-09,7
3318,164,43,2023-07-19,87
3319,77,6,2023-06-06,99
3320,51,50,2023-09-12,61
3321,93,30,2023-05-28,46
3322,14,42,2023-12-17,31
3323,171,25,2023-12-24,89
3324,56,18,2023-01-29,48
3325,29,41,2023-09-28,88
3326,61,42,2023-01-22,5
3327,163,29,2023-04-07,44
3328,112,24,2023-02-15,14
3329,84,1,2023-06-07,9
3330,4,8,2023-10-28,60
3331,43,8,2023-10-20,10
3332,71,6,2023-10-05,54
3333,150,8,2023-03-30,87
3334,31,32,2023-11-25,93
3335,102,42,2023-06-10,7
3336,63,43,2023-01-25,29
3337,3,33,2023-10-01,76
3338,11,15,2023-01-15,68
3339,149,2,2023-01-25,96
3340,177,38,2023-06-05,98
3341,122,37,2023-07-17,71
3342,177,37,2023-04-07,50
3343,153,31,2023-06-30,26
3344,40,18,2023-10-03,53
3345,96,45,2023-01-27,40
3346,198,48,2023-12-17,31
3347,23,7,2023-08-11,52
3348,64,38,2023-09-18,90
3349,41,12,2023-09-26,82
3350,128,25,2023-04-02,16
3351,24,31,2023-09-18,12
3352,176,42,2023-07-09,65
3353,159,45,2023-12-15,74
3354,87,28,2023-12-24,33
3355,195,20,2023-01-23,41
3356,161,37,2023-04-20,47
3357,16,9,2023-02-20,76
3358,16,7,2023-08-23,7
3359,92,21,2023-04-06,48
3360,166,5,2023-04-24,62
3361,40,46,2023-12-31,0
3362,180,35,2023-06-13,6
3363,138,12,2023-02-07,3
3364,28,26,2023-04-15,76
3365,33,45,2023-09-11,83
3366,125,2,2023-04-16,83
3367,60,26,2023-10-20,73
3368,82,36,2023-11-24,38
3369,143,35,2023-11-10,17
3370,166,34,2023-01-08,38
3371,194,32,2023-01-24,67
3372,89,5,2023-07-15,74
3373,113,34,2023-04-16,32
3374,188,38,2023-12-19,22
3375,50,35,2023-03-01,6
3376,6,46,2023-05-29,37
3377,177,42,2023-01-03,48
3378,97,8,2023-05-04,48
3379,92,49,2023-12-04,87
3380,186,49,2023-06-19,35
3381,35,14,2023-04-01,100
3382,65,43,2023-07-19,94
3383,11,8,2023-04-27,71
3384,125,12,2023-07-10,78
3385,181,39,2023-07-25,55
3386,113,45,2023-01-23,55
3387,144,12,2023-03-21,63
3388,76,1,2023-03-14,52
3389,139,36,2023-11-03,6
3390,179,29,2023-05-07,41
3391,126,21,2023-11-15,55
3392,49,8,2023-12-09,33
3393,146,3,2023-05-13,20
3394,48,9,2023-08-05,1
3395,140,37,2023-12-15,39
3396,90,14,2023-10-20,40
3397,83,42,2023-12-30,54
3398,188,11,2023-11-17,46
3399,120,6,2023-06-08,62
3400,71,36,2023-04-15,96
3401,154,17,2023-12-01,56
3402,142,49,2023-05-20,43
3403,42,3,2023-07-29,68
3404,18,6,2023-12-20,3
3405,136,8,2023-01-06,73
3406,40,33,2023-08-01,57
3407,116,20,2023-07-31,100
3408,76,24,2023-07-13,39
3409,68,35,2023-05-23,98
3410,139,11,2023-04-08,40
3411,94,28,2023-09-07,28
3412,117,43,2023-05-10,24
3413,1,1,2023-11-04,100
3414,199,16,2023-01-06,64
3415,164,20,2023-11-17,77
3416,130,3,2023-12-21,3
3417,98,34,2023-07-22,54
3418,188,19,2023-01-22,16
3419,48,43,2023-12-23,31
3420,5,35,2023-08-18,100
3421,159,29,2023-03-07,47
3422,94,9,2023-12-06,33
3423,199,37,2023-12-20,51
3424,159,32,2023-04-25,48
3425,62,45,2023-02-06,100
3426,83,21,2023-11-23,16
3427,185,34,2023-02-28,81
3428,17,23,2023-03-01,23
3429,169,39,2023-03-23,98
3430,138,35,2023-09-08,53
3431,100,33,2023-02-04,43
3432,49,14,2023-04-04,89
3433,135,45,2023-10-02,37
3434,175,7,2023-06-17,6
3435,128,43,2023-03-27,13
3436,197,3,2023-05-12,50
3437,142,16,2023-12-15,80
3438,40,3,2023-12-22,42
3439,157,13,2023-07-23,77
3440,73,10,2023-05-26,77
3441,83,20,2023-10-02,44
3442,105,14,2023-05-27,29
3443,165,9,2023-05-26,6
3444,83,39,2023-10-19,1
3445,29,36,2023-05-14,88
3446,25,14,2023-02-25,86
3447,134,38,2023-03-03,54
3448,169,23,2023-07-22,20
3449,18,18,2023-04-14,23
3450,12,9,2023-02-14,15
3451,34,47,2023-10-12,22
3452,46,40,2023-09-12,19
3453,9,28,2023-04-13,37
3454,52,5,2023-03-07,23
3455,28,36,2023-09-23,97
3456,125,17,2023-01-19,57
3457,50,17,2023-08-29,54
3458,26,25,2023-09-03,61
3459,9,42,2023-02-25,88
3460,147,11,2023-02-27,84
3461,165,26,2023-04-28,60
3462,100,30,2023-01-20,39
3463,169,6,2023-07-18,51
3464,126,17,2023-04-05,17
3465,135,44,2023-02-12,97
3466,160,28,2023-12-22,40
3467,180,45,2023-02-04,78
3468,152,10,2023-05-04,8
3469,66,35,2023-08-12,49
3470,13,14,2023-11-12,3
3471,94,5,2023-07-09,13
3472,57,41,2023-08-13,10
3473,156,47,2023-03-15,22
3474,184,18,2023-08-15,35
3475,19,41,2023-11-02,90
3476,4,45,2023-01-22,12
3477,54,42,2023-12-06,11
3478,168,13,2023-09-15,47
3479,126,46,2023-04-07,64
3480,21,24,2023-04-18,32
3481,120,37,2023-06-12,68
3482,164,43,2023-01-23,66
3483,16,42,2023-10-19,81
3484,93,33,2023-01-08,49
3485,143,39,2023-03-20,7
3486,191,11,2023-06-24,0
3487,107,27,2023-05-09,97
3488,95,10,2023-03-31,68
3489,182,21,2023-06-29,1
3490,15,28,2023-08-25,13
3491,158,25,2023-04-13,60
3492,69,2,2023-11-26,75
3493,136,39,2023-01-29,66
3494,11,16,2023-07-20,50
3495,188,5,2023-07-14,61
3496,19,18,2023-03-20,91
3497,78,8,2023-05-30,63
3498,20,35,2023-09-16,71
3499,56,8,2023-02-02,16
3500,133,44,2023-04-26,25
3501,25,36,2023-04-05,10
3502,26,27,2023-11-18,22
3503,186,5,2023-04-10,73
3504,60,22,2023-06-21,76
3505,137,41,2023-12-03,45
3506,99,6,2023-08-13,56
3507,49,24,2023-01-13,100
3508,50,22,2023-08-14,1
3509,135,50,2023-02-05,34
3510,169,18,2023-05-06,57
3511,64,10,2023-11-05,17
3512,146,15,2023-09-28,91
3513,161,18,2023-05-28,52
3514,46,1,2023-10-13,33
3515,143,7,2023-03-24,21
3516,192,25,2023-03-15,81
3517,143,15,2023-10-08,54
3518,107,25,2023-06-12,9
3519,192,7,2023-01-30,18
3520,28,8,2023-02-27,93
3521,197,12,2023-12-17,14
3522,164,34,2023-02-03,21
3523,148,47,2023-07-29,6
3524,92,20,2023-09-23,26
3525,173,38,2023-10-01,67
3526,118,32,2023-01-09,32
3527,180,7,2023-11-13,29
3528,171,34,2023-03-28,94
3529,110,23,2023-06-14,97
3530,27,45,2023-07-09,61
3531,43,37,2023-01-20,43
3532,47,19,2023-03-15,29
3533,141,36,2023-02-23,55
3534,103,18,2023-12-17,44
3535,130,39,2023-04-30,89
3536,87,7,2023-01-04,75
3537,169,4,2023-07-15,93
3538,41,11,2023-01-02,49
3539,137,21,2023-10-16,96
3540,154,49,2023-01-30,68
3541,114,25,2023-07-18,6
3542,91,12,2023-10-18,59
3543,81,23,2023-03-03,70
3544,141,48,2023-04-25,44
3545,84,44,2023-11-18,81
3546,96,35,2023-01-19,21
3547,106,36,2023-10-16,47
3548,196,39,2023-10-07,33
3549,163,26,2023-02-07,65
3550,111,31,2023-01-11,22
3551,186,38,2023-11-29,39
3552,83,9,2023-09-01,16
