SaleID,Date,CustomerID,ProductID,StoreID,Quantity,Discount,TotalAmount
8019,2023-07-26,372,38,30,3,0.03,1042.45
8020,2023-08-30,886,115,36,3,0.13,737.17
8021,2023-10-19,626,133,21,3,0.1,1120.07
8022,2023-02-16,459,41,3,3,0.12,207.85
8023,2023-05-10,1382,89,25,1,0.22,276.4
8024,2023-07-16,356,75,27,2,0.25,617.58
8025,2023-05-05,118,99,1,2,0.25,509.33
8026,2023-12-30,746,61,50,2,0.13,759.84
8027,2023-09-16,1043,5,28,3,0.02,424.15
8028,2023-07-31,793,86,29,3,0.11,636.63
8029,2023-11-21,1163,160,23,5,0.04,1850.5
8030,2023-07-18,1159,78,42,1,0.2,281.41
8031,2023-05-26,899,172,8,4,0.3,1106.11
8032,2023-12-14,325,21,18,3,0.13,512.19
8033,2023-05-03,547,189,8,5,0.25,1520.1
8034,2023-03-21,744,90,17,1,0.12,230.34
8035,2023-01-12,1271,109,34,3,0.03,1429.45
8036,2023-04-17,961,128,15,4,0.09,160.6
8037,2023-02-16,213,31,23,4,0.29,798.41
8038,2023-09-11,1362,18,5,2,0.16,475.61
8039,2023-12-21,1323,118,22,1,0.18,120.92
8040,2023-03-13,746,114,26,2,0.12,426.8
8041,2023-12-03,742,82,2,4,0.2,670.14
8042,2023-07-28,1397,53,37,2,0.27,414.13
8043,2023-08-05,910,150,23,2,0.15,831.42
8044,2023-07-06,1266,142,8,5,0.12,513.52
8045,2023-03-16,401,198,18,4,0.23,309.88
8046,2023-09-23,322,186,47,3,0.03,207.86
8047,2023-03-14,1002,114,9,5,0.22,945.75
8048,2023-06-08,957,43,30,4,0.02,290.82
8049,2023-07-21,15,72,31,3,0.05,1031.67
8050,2023-10-03,243,164,4,1,0.07,396.1
8051,2023-06-20,237,81,44,1,0.21,167.72
8052,2023-05-16,1396,142,10,4,0.23,359.47
8053,2023-10-31,688,24,5,3,0.28,893.22
8054,2023-03-27,632,184,22,3,0.21,626.96
8055,2023-09-13,1389,152,50,2,0.01,649.8
8056,2023-12-09,1267,142,15,3,0.04,336.12
8057,2023-03-07,197,118,35,2,0.19,238.89
8058,2023-05-29,956,172,25,3,0.25,888.84
8059,2023-01-02,1385,9,8,1,0.2,117.16
8060,2023-01-21,1023,130,7,1,0.27,240.69
8061,2023-01-18,422,172,22,5,0.07,1836.94
8062,2023-12-19,1281,129,8,1,0.2,369.9
8063,2023-12-12,375,78,8,4,0.27,1027.14
8064,2023-12-03,1496,2,6,3,0.16,312.88
8065,2023-03-14,848,127,46,2,0.17,793.28
8066,2023-01-11,10,85,28,4,0.08,1132.26
8067,2023-10-07,1201,183,12,3,0.19,783.55
8068,2023-07-20,869,81,47,4,0.11,755.79
8069,2023-12-07,1041,196,31,1,0.09,137.45
8070,2023-01-26,697,52,7,4,0.26,732.51
8071,2023-02-14,833,177,17,4,0.28,67.82
8072,2023-06-05,1042,141,14,5,0.15,1925.55
8073,2023-12-08,1131,1,49,4,0.09,842.04
8074,2023-07-13,1409,94,24,4,0.28,551.61
8075,2023-01-09,1098,51,40,4,0.09,936.61
8076,2023-06-13,1313,190,13,5,0.25,632.59
8077,2023-02-14,1407,101,17,1,0.09,311.19
8078,2023-10-29,1128,87,8,2,0.23,654.42
8079,2023-01-13,861,159,3,3,0.19,83.32
8080,2023-10-14,129,161,26,1,0.28,236.08
8081,2023-06-23,72,123,7,3,0.05,501.14
8082,2023-05-24,1073,37,42,3,0.15,61.86
8083,2023-04-17,703,112,27,2,0.28,499.2
8084,2023-03-15,1380,134,21,3,0.2,334.1
8085,2023-09-11,1239,56,1,3,0.13,440.99
8086,2023-02-28,972,159,41,5,0.09,156.02
8087,2023-07-25,411,95,17,4,0.23,1473.96
8088,2023-11-30,711,9,45,3,0.12,386.63
8089,2023-04-14,1026,197,32,5,0.17,1406.14
8090,2023-01-30,776,117,12,1,0.02,354.98
8091,2023-11-27,981,190,21,3,0.29,359.31
8092,2023-12-23,1211,179,23,2,0.3,424.73
8093,2023-04-12,601,7,14,3,0.06,1190.63
8094,2023-05-01,436,90,8,1,0.18,214.64
8095,2023-06-13,1428,22,45,5,0.04,1094.06
8096,2023-08-04,399,49,3,1,0.09,271.99
8097,2023-12-02,842,12,32,3,0.03,207.48
8098,2023-04-22,561,105,13,2,0.26,708.74
8099,2023-07-15,557,156,32,3,0.24,864.53
8100,2023-11-03,1017,107,5,1,0.22,119.15
8101,2023-12-31,105,115,12,5,0.06,1327.47
8102,2023-04-13,345,47,10,3,0.06,874.68
8103,2023-01-07,784,17,1,1,0.24,23.04
8104,2023-02-15,412,200,29,4,0.29,912.12
8105,2023-01-30,308,33,10,2,0.2,122.26
8106,2023-01-30,1004,137,21,5,0.25,221.51
8107,2023-01-20,811,28,47,2,0.16,88.8
8108,2023-10-29,1010,82,3,5,0.18,858.62
8109,2023-01-27,1348,100,35,3,0.09,1186.16
8110,2023-09-27,869,141,42,4,0.09,1649.17
8111,2023-11-01,719,63,20,3,0.17,748.17
8112,2023-10-29,1218,142,21,1,0.02,114.38
8113,2023-05-01,807,116,47,2,0.29,663.95
8114,2023-02-03,541,8,48,2,0.01,669.04
8115,2023-10-11,686,47,12,4,0.09,1129.02
8116,2023-08-16,1062,124,20,1,0.24,294.63
8117,2023-09-24,911,134,2,1,0.07,129.47
8118,2023-02-28,1344,86,36,1,0.18,195.52
8119,2023-01-02,794,58,34,3,0.03,614.56
8120,2023-06-08,789,116,28,5,0.29,1659.87
8121,2023-09-30,1268,146,47,5,0.03,1158.37
8122,2023-01-23,532,143,3,1,0.14,103.42
8123,2023-03-30,1195,198,48,2,0.2,160.98
8124,2023-09-27,1297,40,40,4,0.13,912.0
8125,2023-11-26,543,29,28,3,0.28,409.82
8126,2023-04-29,907,74,44,2,0.21,305.24
8127,2023-06-21,161,186,38,5,0.21,282.15
8128,2023-12-24,715,147,9,3,0.25,769.93
8129,2023-05-23,725,44,21,4,0.05,1770.91
8130,2023-02-03,1287,80,50,1,0.28,160.78
8131,2023-06-21,489,22,15,5,0.02,1116.86
8132,2023-10-06,564,58,16,5,0.05,1003.15
8133,2023-11-04,908,122,27,1,0.24,152.22
8134,2023-04-03,518,27,3,5,0.09,312.54
8135,2023-11-16,655,123,7,2,0.2,281.34
8136,2023-12-16,1327,62,44,1,0.15,269.01
8137,2023-01-26,74,1,1,3,0.01,687.05
8138,2023-11-15,1469,110,38,1,0.04,371.26
8139,2023-04-28,1308,177,48,5,0.01,116.57
8140,2023-01-26,266,50,42,1,0.05,243.31
8141,2023-05-15,519,145,40,4,0.09,613.34
8142,2023-12-28,49,10,37,2,0.3,12.67
8143,2023-04-23,747,136,16,2,0.11,248.22
8144,2023-11-21,495,96,5,5,0.27,848.73
8145,2023-08-16,907,136,38,2,0.02,273.32
8146,2023-08-02,1015,56,7,2,0.2,270.34
8147,2023-08-06,348,9,50,4,0.04,562.37
8148,2023-02-15,1230,105,46,2,0.05,909.87
8149,2023-05-05,1326,144,18,3,0.12,144.14
8150,2023-08-02,12,67,50,5,0.08,1340.16
8151,2023-07-21,1146,175,4,2,0.07,812.41
8152,2023-03-29,1485,129,2,2,0.12,813.79
8153,2023-10-01,559,53,39,5,0.05,1347.34
8154,2023-11-26,1392,109,40,4,0.18,1611.2
8155,2023-01-13,1074,200,44,3,0.05,915.33
8156,2023-09-20,1252,196,33,4,0.3,422.91
8157,2023-02-12,816,133,8,1,0.01,410.69
8158,2023-03-13,645,32,11,1,0.13,161.8
8159,2023-03-12,465,109,47,5,0.11,2185.93
8160,2023-12-12,1315,114,40,2,0.11,431.65
8161,2023-11-22,1278,42,29,3,0.12,1180.34
8162,2023-08-08,530,51,46,5,0.19,1042.11
8163,2023-09-24,682,138,8,1,0.19,301.11
8164,2023-02-04,56,102,38,2,0.23,620.33
8165,2023-06-28,486,109,9,5,0.02,2406.98
8166,2023-10-20,904,87,43,2,0.06,798.91
8167,2023-06-05,716,171,45,1,0.29,297.43
8168,2023-08-23,573,106,42,1,0.13,124.51
8169,2023-12-24,1135,12,12,4,0.02,279.5
8170,2023-05-12,67,103,34,2,0.02,266.29
8171,2023-08-23,988,122,34,2,0.27,292.42
8172,2023-01-02,1076,124,29,5,0.29,1376.23
8173,2023-06-27,15,96,20,1,0.28,167.42
8174,2023-04-23,768,90,47,5,0.29,929.21
8175,2023-02-07,471,145,5,2,0.26,249.38
8176,2023-02-15,1090,92,22,5,0.15,2121.05
8177,2023-01-19,443,115,46,2,0.29,401.06
8178,2023-06-28,407,63,38,3,0.07,838.31
8179,2023-12-15,1494,189,17,3,0.15,1033.67
8180,2023-10-08,1093,193,40,1,0.16,303.0
8181,2023-04-19,762,84,10,4,0.22,790.61
8182,2023-12-12,826,75,23,4,0.3,1152.82
8183,2023-05-06,1189,26,17,5,0.23,1183.76
8184,2023-01-05,387,1,41,1,0.14,198.94
8185,2023-11-10,383,82,13,4,0.08,770.67
8186,2023-08-10,1478,191,20,4,0.06,1379.54
8187,2023-09-12,1244,194,46,4,0.03,46.44
8188,2023-04-14,248,164,22,1,0.03,413.13
8189,2023-11-06,508,172,3,5,0.19,1599.91
8190,2023-08-18,834,114,10,4,0.02,950.6
8191,2023-11-13,1231,124,26,1,0.2,310.14
8192,2023-09-15,778,169,28,4,0.26,1383.18
8193,2023-05-29,621,34,17,5,0.17,1258.36
8194,2023-03-13,1075,91,42,1,0.26,209.15
8195,2023-02-18,88,4,12,1,0.21,22.98
8196,2023-10-13,1427,76,31,4,0.12,439.61
8197,2023-10-27,567,11,16,2,0.03,112.93
8198,2023-03-05,60,46,35,5,0.02,977.6
8199,2023-06-07,973,85,46,2,0.22,479.98
8200,2023-03-13,454,177,28,2,0.25,35.33
8201,2023-12-08,940,192,41,2,0.16,547.51
8202,2023-08-05,429,137,39,3,0.15,150.63
8203,2023-11-07,114,167,26,5,0.15,900.36
8204,2023-04-30,563,158,28,1,0.1,131.65
8205,2023-08-31,179,189,18,2,0.24,616.15
8206,2023-07-28,721,129,36,2,0.23,712.07
8207,2023-07-02,3,141,5,3,0.11,1209.7
8208,2023-11-28,1479,17,6,2,0.18,49.72
8209,2023-01-15,792,7,3,1,0.04,405.32
8210,2023-02-23,448,161,22,3,0.19,796.77
8211,2023-07-27,362,139,5,2,0.13,214.79
8212,2023-09-06,1447,82,50,3,0.07,584.28
8213,2023-08-07,528,84,11,4,0.06,952.78
8214,2023-09-03,61,136,37,2,0.16,234.28
8215,2023-12-20,644,115,41,5,0.02,1383.96
8216,2023-02-20,212,39,47,4,0.19,1305.59
8217,2023-09-18,94,55,9,2,0.02,25.95
8218,2023-09-11,290,88,45,3,0.11,974.71
8219,2023-09-03,835,125,30,3,0.02,227.88
8220,2023-07-23,740,129,10,1,0.26,342.16
8221,2023-03-06,1058,75,18,3,0.3,864.61
8222,2023-12-03,472,194,13,1,0.26,8.86
8223,2023-09-29,1092,93,2,5,0.23,930.89
8224,2023-10-05,926,121,48,3,0.0,1345.2
8225,2023-04-21,1294,162,28,1,0.01,118.75
8226,2023-07-29,1191,39,32,3,0.01,1196.79
8227,2023-05-01,885,12,31,4,0.27,208.2
8228,2023-08-10,422,135,32,4,0.21,894.91
8229,2023-10-06,414,6,40,1,0.02,294.75
8230,2023-09-27,597,40,34,4,0.17,870.07
8231,2023-12-07,809,74,15,5,0.09,879.01
8232,2023-12-08,957,30,43,2,0.13,858.62
8233,2023-07-03,576,5,25,5,0.1,649.22
8234,2023-01-13,1327,74,30,5,0.13,840.38
8235,2023-02-14,875,22,30,5,0.1,1025.69
8236,2023-12-02,546,95,33,2,0.18,784.84
8237,2023-07-23,1417,16,5,1,0.24,20.82
8238,2023-11-24,808,120,1,5,0.06,1287.24
8239,2023-03-24,885,189,32,2,0.13,705.33
8240,2023-08-24,77,196,1,3,0.0,453.12
8241,2023-07-25,508,78,33,3,0.16,886.44
8242,2023-03-30,448,149,45,4,0.13,1678.89
8243,2023-10-31,280,63,9,5,0.28,1081.69
8244,2023-03-23,995,30,17,2,0.02,967.18
8245,2023-04-05,403,104,4,1,0.29,173.72
8246,2023-08-06,1169,98,33,4,0.13,958.43
8247,2023-08-10,1269,4,40,2,0.06,54.69
8248,2023-08-11,972,134,15,4,0.02,545.7
8249,2023-08-16,542,172,41,2,0.04,758.48
8250,2023-09-21,229,31,23,5,0.26,1040.18
8251,2023-12-20,688,110,6,4,0.19,1253.01
8252,2023-09-21,1218,197,46,1,0.05,321.89
8253,2023-01-06,301,175,45,2,0.14,751.26
8254,2023-10-19,110,30,15,5,0.29,1751.78
8255,2023-12-25,1452,23,13,4,0.06,1042.2
8256,2023-12-19,1179,88,48,3,0.3,766.63
8257,2023-04-10,581,163,49,4,0.13,1289.86
8258,2023-08-18,143,94,7,2,0.27,279.63
8259,2023-11-26,110,162,23,2,0.03,232.7
8260,2023-07-23,182,98,30,2,0.26,407.61
8261,2023-02-13,44,112,37,2,0.08,637.87
8262,2023-07-22,367,23,12,2,0.0,554.36
8263,2023-06-16,1287,60,4,2,0.03,872.79
8264,2023-03-28,1002,166,36,3,0.04,1328.05
8265,2023-04-06,894,73,12,2,0.21,613.72
8266,2023-10-09,92,5,43,4,0.22,450.12
8267,2023-11-25,990,181,16,2,0.26,252.86
8268,2023-11-05,1093,71,28,4,0.27,772.34
8269,2023-12-13,226,113,25,5,0.21,975.89
8270,2023-10-03,1397,170,6,2,0.29,32.65
8271,2023-11-08,1222,168,46,4,0.3,1174.91
8272,2023-01-01,672,92,25,5,0.04,2395.54
8273,2023-08-26,236,12,42,1,0.12,62.74
8274,2023-05-30,803,11,11,2,0.05,110.6
8275,2023-10-25,613,11,2,3,0.07,162.41
8276,2023-10-26,1061,80,6,3,0.04,643.13
8277,2023-05-04,538,86,29,1,0.3,166.91
8278,2023-06-12,1213,142,10,3,0.3,245.09
8279,2023-10-17,946,78,38,3,0.07,981.41
8280,2023-10-02,975,9,21,2,0.04,281.18
8281,2023-02-24,1159,165,47,5,0.03,113.78
8282,2023-03-11,1299,142,8,4,0.21,368.8
8283,2023-06-15,962,151,44,5,0.25,311.92
8284,2023-06-24,415,36,9,3,0.13,65.07
8285,2023-11-15,1062,34,25,4,0.01,1200.75
8286,2023-09-02,403,161,42,3,0.21,777.1
8287,2023-09-03,484,123,26,5,0.15,747.32
8288,2023-08-27,45,6,4,1,0.3,210.54
8289,2023-03-19,875,104,44,3,0.3,513.81
8290,2023-08-11,179,147,36,3,0.03,995.77
8291,2023-06-15,540,160,27,4,0.17,1279.93
8292,2023-11-05,516,175,38,3,0.06,1231.72
8293,2023-09-11,441,10,28,1,0.18,7.42
8294,2023-07-14,659,167,50,4,0.21,669.45
8295,2023-06-01,916,99,8,4,0.16,1140.89
8296,2023-01-13,1343,80,6,3,0.06,629.73
8297,2023-10-09,761,156,2,2,0.18,621.86
8298,2023-04-07,553,79,36,3,0.06,280.42
8299,2023-10-13,1446,160,18,3,0.1,1040.9
8300,2023-07-09,969,62,1,1,0.15,269.01
8301,2023-09-30,1082,86,44,1,0.2,190.75
8302,2023-01-13,1209,112,16,3,0.07,967.21
8303,2023-06-12,431,167,40,4,0.27,618.6
8304,2023-01-16,700,90,2,5,0.22,1020.82
8305,2023-02-07,47,190,48,3,0.13,440.28
8306,2023-12-30,705,179,37,1,0.28,218.43
8307,2023-05-29,1370,167,12,4,0.26,627.08
8308,2023-03-05,1314,130,43,3,0.16,830.87
8309,2023-08-14,1406,11,42,2,0.04,111.76
8310,2023-02-25,376,174,43,3,0.1,1014.55
8311,2023-07-18,840,58,31,2,0.19,342.13
8312,2023-06-18,65,168,26,2,0.04,805.65
8313,2023-09-05,381,101,31,5,0.16,1436.27
8314,2023-10-10,958,55,14,2,0.16,22.24
8315,2023-10-26,60,144,49,2,0.22,85.18
8316,2023-04-07,1488,56,27,3,0.06,476.47
8317,2023-10-20,827,104,2,3,0.04,704.65
8318,2023-02-05,1082,75,50,3,0.15,1049.89
8319,2023-03-13,964,125,34,5,0.06,364.3
8320,2023-10-30,685,36,27,2,0.04,47.87
8321,2023-06-30,887,43,15,3,0.16,186.96
8322,2023-07-22,964,78,14,3,0.19,854.78
8323,2023-06-29,124,93,14,1,0.07,224.86
8324,2023-02-17,985,84,38,5,0.05,1203.65
8325,2023-10-01,175,198,39,5,0.21,397.41
8326,2023-09-30,1304,131,42,3,0.14,967.32
8327,2023-08-14,1433,191,23,3,0.09,1001.64
8328,2023-02-11,1110,25,3,1,0.23,241.4
8329,2023-11-28,1394,125,26,5,0.26,286.79
8330,2023-02-28,246,10,26,5,0.14,38.92
8331,2023-06-07,328,135,45,4,0.11,1008.19
8332,2023-09-27,1229,187,26,4,0.1,916.52
8333,2023-08-08,374,57,42,3,0.24,135.09
8334,2023-01-21,490,61,32,3,0.01,1296.97
8335,2023-01-29,1473,90,28,4,0.28,753.84
8336,2023-11-30,818,17,1,2,0.21,47.91
8337,2023-07-04,195,196,46,5,0.15,641.92
8338,2023-01-23,448,198,22,1,0.11,89.54
8339,2023-01-03,1168,76,23,3,0.05,355.94
8340,2023-11-05,225,165,2,4,0.29,66.63
8341,2023-04-05,261,171,34,1,0.28,301.62
8342,2023-05-15,385,48,42,4,0.13,1468.87
8343,2023-05-19,1008,67,2,4,0.25,874.02
8344,2023-11-01,946,70,42,2,0.01,480.78
8345,2023-12-27,520,166,3,3,0.14,1189.72
8346,2023-11-23,746,163,22,1,0.24,281.69
8347,2023-04-03,1226,157,4,1,0.05,139.83
8348,2023-09-25,1321,162,44,4,0.19,388.64
8349,2023-08-17,1205,182,39,2,0.18,377.04
8350,2023-10-15,1067,105,4,2,0.28,689.59
8351,2023-09-09,610,103,36,1,0.08,124.99
8352,2023-06-28,1377,180,14,3,0.03,1351.96
8353,2023-11-24,210,64,3,2,0.21,215.58
8354,2023-08-26,1434,172,27,4,0.26,1169.32
8355,2023-01-26,425,156,41,4,0.14,1304.38
8356,2023-11-17,509,10,40,1,0.17,7.51
8357,2023-04-30,1021,198,12,3,0.15,256.56
8358,2023-11-25,843,11,24,5,0.13,253.21
8359,2023-01-09,1026,187,4,3,0.23,588.1
8360,2023-03-14,914,9,45,5,0.22,571.16
8361,2023-10-29,19,67,46,4,0.21,920.63
8362,2023-04-11,685,92,38,2,0.27,728.64
8363,2023-01-10,1421,55,49,3,0.0,39.72
8364,2023-03-05,1035,152,33,5,0.25,1230.68
8365,2023-02-22,24,182,3,3,0.29,489.69
8366,2023-03-18,1003,141,23,5,0.23,1744.32
8367,2023-06-24,1186,5,24,2,0.09,262.57
8368,2023-11-21,136,70,28,4,0.15,825.59
8369,2023-01-07,92,180,19,1,0.08,427.42
8370,2023-02-02,1287,186,20,3,0.15,182.15
8371,2023-11-26,829,141,5,2,0.11,806.46
8372,2023-09-17,1314,195,38,5,0.14,739.04
8373,2023-07-20,745,140,37,2,0.14,51.82
8374,2023-11-17,244,189,48,1,0.05,385.09
8375,2023-01-19,62,107,19,3,0.12,403.29
8376,2023-09-10,876,127,50,4,0.27,1395.41
8377,2023-05-21,548,162,5,5,0.17,497.79
8378,2023-03-29,84,43,9,2,0.1,133.54
8379,2023-10-20,1016,81,17,1,0.14,182.58
8380,2023-01-12,74,27,14,5,0.08,315.97
8381,2023-07-25,932,78,27,1,0.08,323.62
8382,2023-12-05,1081,3,5,5,0.28,1057.54
8383,2023-11-26,420,176,26,2,0.22,231.33
8384,2023-11-04,1102,148,4,1,0.04,70.13
8385,2023-06-26,1395,97,24,4,0.28,774.43
8386,2023-03-18,1322,29,1,5,0.11,844.3
8387,2023-04-03,618,190,45,1,0.18,138.33
8388,2023-03-24,904,113,12,5,0.28,889.42
8389,2023-04-27,1088,14,39,5,0.09,846.57
8390,2023-04-07,1497,145,41,5,0.27,615.02
8391,2023-07-28,551,149,49,2,0.27,704.36
8392,2023-11-06,1050,129,38,2,0.12,813.79
8393,2023-04-18,402,115,40,1,0.05,268.32
8394,2023-03-02,22,54,3,5,0.26,888.26
8395,2023-11-21,467,19,29,2,0.02,361.52
8396,2023-10-15,521,128,26,3,0.03,128.39
8397,2023-01-09,1060,4,6,2,0.04,55.85
8398,2023-07-16,720,152,38,1,0.1,295.36
8399,2023-03-28,948,129,8,1,0.24,351.41
8400,2023-01-22,437,30,49,5,0.11,2195.9
8401,2023-01-07,887,102,41,3,0.26,894.24
8402,2023-09-13,673,105,33,2,0.22,747.05
8403,2023-11-24,1352,137,8,2,0.02,115.78
8404,2023-04-11,584,144,48,3,0.18,134.32
8405,2023-01-11,1414,27,20,3,0.27,150.43
8406,2023-03-11,1390,58,40,4,0.15,718.05
8407,2023-05-14,15,5,35,5,0.17,598.72
8408,2023-03-30,597,59,14,1,0.07,146.29
8409,2023-07-17,538,161,27,2,0.3,459.05
8410,2023-11-30,1271,140,32,1,0.21,23.8
8411,2023-12-30,265,76,34,2,0.14,214.81
8412,2023-08-05,982,98,17,4,0.28,793.18
8413,2023-03-13,379,155,40,5,0.2,1308.08
8414,2023-05-13,1053,28,1,2,0.01,104.66
8415,2023-12-26,119,174,16,5,0.06,1766.07
8416,2023-10-21,1259,47,9,5,0.26,1147.63
8417,2023-08-20,21,141,6,1,0.08,416.82
8418,2023-07-06,388,25,29,2,0.17,520.41
8419,2023-05-03,242,94,29,3,0.25,430.94
8420,2023-08-29,926,14,18,1,0.17,154.43
8421,2023-11-22,1135,26,37,1,0.04,295.17
8422,2023-05-28,1037,98,45,1,0.25,206.56
8423,2023-01-13,502,65,6,2,0.27,481.1
8424,2023-12-24,1359,84,8,2,0.11,451.05
8425,2023-06-17,799,67,50,4,0.04,1118.75
8426,2023-09-11,525,105,31,5,0.12,2107.07
8427,2023-12-20,504,99,28,5,0.0,1697.75
8428,2023-02-17,170,40,29,2,0.22,408.83
8429,2023-11-25,877,95,22,3,0.17,1191.61
8430,2023-05-22,1009,113,24,4,0.18,810.36
8431,2023-06-06,1064,60,2,5,0.07,2091.99
8432,2023-07-20,667,29,45,5,0.16,796.87
8433,2023-12-06,1279,40,43,5,0.01,1297.25
8434,2023-11-02,1030,90,3,5,0.2,1047.0
8435,2023-07-08,547,57,18,2,0.23,91.24
8436,2023-07-28,535,108,13,3,0.18,1158.76
8437,2023-12-14,548,28,32,5,0.3,185.01
8438,2023-09-11,86,33,22,3,0.1,206.31
8439,2023-05-11,1129,113,42,2,0.24,375.53
8440,2023-01-26,1151,104,13,2,0.3,342.54
8441,2023-07-14,1350,152,48,4,0.1,1181.45
8442,2023-10-05,1173,129,7,1,0.03,448.51
8443,2023-09-10,647,116,22,2,0.18,766.81
8444,2023-04-17,1204,102,29,2,0.18,660.61
8445,2023-07-05,442,45,23,2,0.12,286.3
8446,2023-11-27,50,198,42,3,0.02,295.79
8447,2023-06-05,410,42,43,1,0.28,321.91
8448,2023-05-10,382,194,9,5,0.13,52.07
8449,2023-07-10,1282,150,12,1,0.24,371.69
8450,2023-04-23,69,91,40,4,0.05,1074.03
8451,2023-05-11,945,128,21,4,0.29,125.3
8452,2023-06-19,1283,191,4,1,0.27,267.84
8453,2023-02-03,762,164,46,1,0.02,417.39
8454,2023-05-24,893,150,35,2,0.2,782.51
8455,2023-07-14,11,80,16,4,0.01,884.31
8456,2023-12-02,1461,126,36,5,0.3,90.37
8457,2023-08-08,701,72,26,1,0.18,296.83
8458,2023-10-09,317,94,3,4,0.15,651.2
8459,2023-10-02,867,10,13,1,0.03,8.78
8460,2023-12-06,1269,143,38,3,0.28,259.74
8461,2023-08-03,1280,16,4,1,0.19,22.19
8462,2023-07-01,111,162,14,4,0.07,446.21
8463,2023-09-21,255,145,28,5,0.04,808.8
8464,2023-04-12,741,166,32,3,0.27,1009.87
8465,2023-12-08,326,130,19,2,0.14,567.1
8466,2023-05-18,424,158,36,3,0.3,307.19
8467,2023-09-17,1330,116,28,4,0.08,1720.66
8468,2023-04-12,78,31,29,1,0.17,233.34
8469,2023-06-01,267,120,24,5,0.17,1136.6
8470,2023-10-15,1244,60,26,5,0.09,2047.0
8471,2023-04-28,1225,167,31,5,0.17,879.18
8472,2023-12-05,1349,57,24,5,0.11,263.66
8473,2023-06-30,1275,23,14,3,0.06,781.65
8474,2023-12-02,824,195,50,5,0.24,653.11
8475,2023-10-08,781,87,21,2,0.22,662.92
8476,2023-08-08,402,199,5,1,0.11,273.6
8477,2023-11-19,449,127,21,5,0.26,1768.16
8478,2023-03-23,44,25,16,3,0.1,846.45
8479,2023-08-02,1230,109,17,1,0.3,343.85
8480,2023-09-11,339,10,43,3,0.02,26.61
8481,2023-04-21,504,72,45,1,0.09,329.41
8482,2023-08-11,734,45,32,2,0.22,253.77
8483,2023-07-20,819,98,19,2,0.21,435.15
8484,2023-06-03,723,22,13,5,0.18,934.51
8485,2023-09-23,543,68,39,4,0.04,451.7
8486,2023-06-10,7,198,9,4,0.16,338.05
8487,2023-05-04,502,65,32,1,0.12,289.98
8488,2023-03-20,61,115,1,1,0.24,214.65
8489,2023-01-16,902,23,34,5,0.14,1191.87
8490,2023-12-06,1224,107,7,5,0.0,763.8
8491,2023-08-24,1317,86,11,5,0.18,977.6
8492,2023-08-31,1215,10,4,4,0.08,33.3
8493,2023-07-06,241,68,30,3,0.03,342.3
8494,2023-09-26,724,68,35,5,0.24,446.99
8495,2023-08-30,564,197,3,3,0.16,853.85
8496,2023-01-03,124,27,49,1,0.17,57.01
8497,2023-09-18,369,95,46,1,0.04,459.42
8498,2023-11-08,1399,48,2,4,0.17,1401.34
8499,2023-05-29,949,111,14,1,0.27,258.37
8500,2023-05-05,427,67,32,3,0.3,611.81
8501,2023-03-23,335,73,35,5,0.15,1650.83
8502,2023-11-30,53,89,6,1,0.11,315.38
8503,2023-07-29,241,175,1,2,0.28,628.96
8504,2023-11-09,299,169,8,4,0.18,1532.71
8505,2023-10-15,1287,129,1,3,0.3,971.0
8506,2023-04-22,1248,190,16,5,0.16,708.5
8507,2023-12-03,732,163,41,4,0.25,1111.95
8508,2023-11-29,441,37,10,2,0.19,39.3
8509,2023-05-09,192,154,1,4,0.21,759.89
8510,2023-06-03,1144,107,33,2,0.02,299.41
8511,2023-05-05,669,190,10,3,0.13,440.28
8512,2023-08-09,9,153,16,5,0.21,1741.63
8513,2023-11-02,46,74,17,1,0.1,173.87
8514,2023-12-20,599,187,7,1,0.14,218.95
8515,2023-06-22,263,95,50,2,0.16,803.98
8516,2023-10-02,411,66,26,3,0.25,1093.88
8517,2023-01-17,161,23,1,5,0.03,1344.32
8518,2023-07-02,1361,169,39,5,0.09,2126.17
8519,2023-01-13,1089,173,44,4,0.17,322.77
8520,2023-06-06,287,147,40,5,0.03,1659.62
8521,2023-06-13,1434,30,2,3,0.24,1125.09
8522,2023-01-31,80,57,37,5,0.25,222.19
8523,2023-07-04,1419,187,30,2,0.01,504.09
8524,2023-01-17,788,119,23,3,0.25,649.96
8525,2023-11-02,1060,143,32,2,0.06,226.07
8526,2023-03-31,259,12,46,2,0.05,135.47
8527,2023-09-30,114,66,34,5,0.01,2406.54
8528,2023-05-18,617,153,35,4,0.09,1604.95
8529,2023-07-25,1083,130,23,5,0.05,1566.12
8530,2023-08-26,255,125,8,4,0.13,269.73
8531,2023-03-26,1420,110,26,4,0.13,1345.82
8532,2023-01-05,67,35,26,1,0.05,193.51
8533,2023-01-27,1161,6,6,3,0.29,640.64
8534,2023-08-23,487,155,37,3,0.07,912.39
8535,2023-04-11,115,49,2,2,0.23,460.29
8536,2023-05-24,710,141,32,5,0.18,1857.59
8537,2023-03-30,609,50,26,3,0.09,699.21
8538,2023-11-05,1087,114,17,5,0.02,1188.25
8539,2023-04-11,590,64,20,5,0.26,504.83
8540,2023-10-18,1452,153,18,3,0.05,1256.62
8541,2023-01-24,919,101,39,4,0.15,1162.7
8542,2023-12-23,446,84,4,1,0.2,202.72
8543,2023-08-28,1058,189,18,5,0.28,1459.3
